Date,Open,High,Low,Close,Volume
2014-08-04,192.8699951171875,194.3000030517578,192.0500030517578,193.88999938964844,91340000
2014-08-05,193.10000610351562,193.60000610351562,191.30999755859375,192.00999450683594,152690000
2014-08-06,191.11000061035156,192.88999938964844,191.0800018310547,192.07000732421875,94818000
2014-08-07,192.94000244140625,193.1300048828125,190.5500030517578,191.02999877929688,135733000
2014-08-08,191.4600067138672,193.3699951171875,190.9499969482422,193.24000549316406,117014000
2014-08-11,193.97000122070312,194.66000366210938,193.7100067138672,193.8000030517578,74544000
2014-08-12,193.61000061035156,194.14999389648438,192.94000244140625,193.52999877929688,73632000
2014-08-13,194.2899932861328,195.05999755859375,193.9600067138672,194.83999633789062,69047000
2014-08-14,195.16000366210938,195.75999450683594,194.97999572753906,195.75999450683594,57371000
2014-08-15,196.47000122070312,196.64999389648438,194.30999755859375,195.72000122070312,139951000
2014-08-18,196.8000030517578,197.4499969482422,196.69000244140625,197.36000061035156,75424000
2014-08-19,197.83999633789062,198.5399932861328,197.44000244140625,198.38999938964844,59135000
2014-08-20,198.1199951171875,199.16000366210938,198.0800018310547,198.9199981689453,72763000
2014-08-21,199.08999633789062,199.75999450683594,198.92999267578125,199.5,67791000
2014-08-22,199.33999633789062,199.69000244140625,198.74000549316406,199.19000244140625,76107000
2014-08-25,200.13999938964844,200.58999633789062,199.14999389648438,200.1999969482422,63855000
2014-08-26,200.3300018310547,200.82000732421875,200.27999877929688,200.3300018310547,47298000
2014-08-27,200.42999267578125,200.57000732421875,199.94000244140625,200.25,47874000
2014-08-28,199.58999633789062,200.27000427246094,199.38999938964844,200.13999938964844,58330000
2014-08-29,200.4499969482422,200.72999572753906,199.82000732421875,200.7100067138672,65907000
2014-09-02,200.97000122070312,201.0,199.86000061035156,200.61000061035156,72426000
2014-09-03,201.3800048828125,201.41000366210938,200.22000122070312,200.5,57462000
2014-09-04,200.83999633789062,201.5800018310547,199.66000366210938,200.2100067138672,85236000
2014-09-05,200.1699981689453,201.19000244140625,199.41000366210938,201.11000061035156,102177000
2014-09-08,200.9199981689453,201.2100067138672,200.0,200.58999633789062,64146000
2014-09-09,200.41000366210938,200.5500030517578,198.91000366210938,199.32000732421875,88591000
2014-09-10,199.42999267578125,200.1999969482422,198.77000427246094,200.07000732421875,67251000
2014-09-11,199.27000427246094,200.3300018310547,199.1199951171875,200.3000030517578,66774400
2014-09-12,200.10000610351562,200.1199951171875,198.55999755859375,199.1300048828125,117409300
2014-09-15,199.16000366210938,199.32000732421875,198.3800048828125,198.97999572753906,76401000
2014-09-16,198.61000061035156,200.83999633789062,198.5,200.47999572753906,116201000
2014-09-17,200.77000427246094,201.67999267578125,199.75,200.75,151266000
2014-09-18,201.36000061035156,201.85000610351562,201.10000610351562,201.82000732421875,94990000
2014-09-19,201.52000427246094,201.89999389648438,200.2899932861328,200.6999969482422,121649000
2014-09-22,200.35000610351562,200.3800048828125,198.72999572753906,199.14999389648438,125553000
2014-09-23,198.42999267578125,199.25999450683594,197.9499969482422,198.00999450683594,111393000
2014-09-24,198.0399932861328,199.69000244140625,197.52000427246094,199.55999755859375,107276000
2014-09-25,199.0399932861328,199.0500030517578,196.27000427246094,196.33999633789062,150300000
2014-09-26,196.6999969482422,198.38999938964844,196.4199981689453,197.89999389648438,103547000
2014-09-29,196.1999969482422,197.88999938964844,196.0500030517578,197.5399932861328,95112000
2014-09-30,197.69000244140625,198.3000030517578,196.61000061035156,197.02000427246094,131302000
2014-10-01,196.6999969482422,196.77000427246094,193.91000366210938,194.35000610351562,177798000
2014-10-02,194.17999267578125,195.05999755859375,192.35000610351562,194.3800048828125,157285000
2014-10-03,195.67999267578125,196.94000244140625,195.0800018310547,196.52000427246094,121569000
2014-10-06,197.33999633789062,197.60000610351562,195.5800018310547,196.2899932861328,104778000
2014-10-07,195.27999877929688,195.72000122070312,193.22000122070312,193.25999450683594,147913000
2014-10-08,193.3699951171875,196.9199981689453,192.36000061035156,196.63999938964844,186461000
2014-10-09,196.3300018310547,196.60000610351562,192.5800018310547,192.74000549316406,210705000
2014-10-10,192.69000244140625,193.64999389648438,190.49000549316406,190.5399932861328,221909000
2014-10-13,190.4600067138672,191.14999389648438,187.3000030517578,187.41000366210938,230939000
2014-10-14,188.4199981689453,189.82000732421875,187.0399932861328,187.6999969482422,215847000
2014-10-15,185.16000366210938,187.69000244140625,181.9199981689453,186.42999267578125,380715000
2014-10-16,183.05999755859375,187.5800018310547,182.88999938964844,186.27000427246094,270391000
2014-10-17,188.4199981689453,189.75,187.6199951171875,188.47000122070312,214625000
2014-10-20,188.1300048828125,190.4499969482422,188.07000732421875,190.3000030517578,130011000
2014-10-21,191.67999267578125,194.1999969482422,191.47999572753906,194.07000732421875,154949000
2014-10-22,194.41000366210938,194.91000366210938,192.61000061035156,192.69000244140625,151822000
2014-10-23,194.6199951171875,196.1999969482422,194.25999450683594,194.92999267578125,154944000
2014-10-24,195.25,196.49000549316406,194.49000549316406,196.42999267578125,117927000
2014-10-27,195.72999572753906,196.4499969482422,195.02999877929688,196.16000366210938,82954000
2014-10-28,196.82000732421875,198.4199981689453,196.72999572753906,198.41000366210938,106736000
2014-10-29,198.5500030517578,199.1199951171875,196.8000030517578,198.11000061035156,142557000
2014-10-30,197.5800018310547,199.9499969482422,197.39999389648438,199.3800048828125,113330000
2014-10-31,201.77999877929688,201.82000732421875,200.77000427246094,201.66000366210938,146903000
2014-11-03,201.9199981689453,202.4499969482422,201.30999755859375,201.77000427246094,93600000
2014-11-04,201.22999572753906,201.60000610351562,200.05999755859375,201.07000732421875,93343000
2014-11-05,202.5399932861328,202.58999633789062,201.4499969482422,202.33999633789062,91709000
2014-11-06,202.38999938964844,203.25999450683594,201.63999938964844,203.14999389648438,107089000
2014-11-07,203.1699981689453,203.60000610351562,202.61000061035156,203.33999633789062,89540000
2014-11-10,203.3800048828125,204.0399932861328,203.1300048828125,203.97999572753906,66319000
2014-11-11,204.05999755859375,204.30999755859375,203.64999389648438,204.17999267578125,54499400
2014-11-12,203.35000610351562,204.24000549316406,203.30999755859375,203.9600067138672,90120300
2014-11-13,204.16000366210938,204.8300018310547,203.2100067138672,204.19000244140625,85357900
2014-11-14,204.10000610351562,204.49000549316406,203.72000122070312,204.24000549316406,80417500
2014-11-17,203.85000610351562,204.5800018310547,203.64999389648438,204.3699951171875,80441000
2014-11-18,204.44000244140625,205.9199981689453,204.44000244140625,205.5500030517578,76068100
