Date,Open,High,Low,Close,Volume
2014-08-04,7.0320000648498535,7.159999847412109,6.993000030517578,7.133999824523926,15452000
2014-08-05,7.081999778747559,7.142000198364258,6.984000205993652,7.01200008392334,15388000
2014-08-06,6.980000019073486,7.0970001220703125,6.97599983215332,7.0289998054504395,10354000
2014-08-07,7.089000225067139,7.089000225067139,6.945000171661377,6.9629998207092285,11222000
2014-08-08,6.9730000495910645,7.050000190734863,6.932000160217285,7.043000221252441,12822000
2014-08-11,7.051000118255615,7.144999980926514,7.051000118255615,7.081999778747559,14173000
2014-08-12,7.089000225067139,7.138999938964844,7.046000003814697,7.114999771118164,9421000
2014-08-13,7.163000106811523,7.2129998207092285,7.107999801635742,7.197000026702881,10836000
2014-08-14,7.26800012588501,7.422999858856201,7.26800012588501,7.383999824523926,18997000
2014-08-15,7.453999996185303,7.488999843597412,7.3420000076293945,7.479000091552734,21143000
2014-08-18,7.531000137329102,7.539999961853027,7.434999942779541,7.5370001792907715,12531000
2014-08-19,7.558000087738037,7.6620001792907715,7.543000221252441,7.561999797821045,18734000
2014-08-20,7.566999912261963,7.650000095367432,7.564000129699707,7.638000011444092,11375000
2014-08-21,7.61299991607666,7.664000034332275,7.574999809265137,7.626999855041504,15550000
2014-08-22,7.651000022888184,7.651000022888184,7.551000118255615,7.620999813079834,15837000
2014-08-25,7.699999809265137,7.7210001945495605,7.541999816894531,7.577000141143799,17100000
2014-08-26,7.585999965667725,7.614999771118164,7.5269999504089355,7.5960001945495605,13544000
2014-08-27,7.599999904632568,7.651000022888184,7.551000118255615,7.616000175476074,13434000
2014-08-28,7.553999900817871,7.64900016784668,7.494999885559082,7.636000156402588,18587000
2014-08-29,8.182000160217285,8.479999542236328,7.650000095367432,8.208999633789062,62934000
2014-09-02,8.29699993133545,8.513999938964844,8.239999771118164,8.501999855041504,41604000
2014-09-03,8.527000427246094,8.619000434875488,8.449999809265137,8.538999557495117,32681000
2014-09-04,8.553000450134277,8.725000381469727,8.54699993133545,8.609000205993652,28061000
2014-09-05,8.63599967956543,8.805999755859375,8.625,8.788000106811523,26594000
