Date,Open,High,Low,Close,Volume
2014-08-04,27.709999084472656,27.836666107177734,27.489999771118164,27.75666618347168,720600
2014-08-05,27.666667938232422,27.770000457763672,27.366666793823242,27.463333129882812,1244100
2014-08-06,27.360000610351562,27.75,27.316667556762695,27.553333282470703,859800
2014-08-07,27.72333335876465,27.739999771118164,27.1200008392334,27.183332443237305,879000
2014-08-08,27.286666870117188,27.53333282470703,27.246667861938477,27.520000457763672,652500
2014-08-11,27.64666748046875,27.92333221435547,27.636667251586914,27.770000457763672,1435200
2014-08-12,27.75,27.80666732788086,27.51333236694336,27.75,196800
2014-08-13,27.793333053588867,28.01333236694336,27.793333053588867,28.01333236694336,407400
2014-08-14,28.01333236694336,28.110000610351562,27.963333129882812,28.066667556762695,469200
2014-08-15,28.286666870117188,28.459999084472656,28.036666870117188,28.363332748413086,622500
2014-08-18,28.463333129882812,28.479999542236328,28.266666412353516,28.47333335876465,488400
2014-08-19,28.546667098999023,28.719999313354492,28.516666412353516,28.676666259765625,712200
2014-08-20,28.636667251586914,28.950000762939453,28.636667251586914,28.916667938232422,262800
2014-08-21,28.90333366394043,29.043333053588867,28.850000381469727,29.02666664123535,409500
2014-08-22,29.010000228881836,29.166667938232422,28.926666259765625,29.046667098999023,467400
2014-08-25,29.226667404174805,29.226667404174805,28.889999389648438,28.94333267211914,247800
2014-08-26,28.97333335876465,29.053333282470703,28.916667938232422,28.946666717529297,153000
2014-08-27,28.959999084472656,29.023332595825195,28.82666778564453,29.0,356700
2014-08-28,28.850000381469727,29.110000610351562,28.809999465942383,29.093332290649414,207600
2014-08-29,29.25666618347168,29.399999618530273,29.196666717529297,29.31333351135254,240900
2014-09-02,29.356666564941406,29.416667938232422,29.049999237060547,29.18000030517578,214200
2014-09-03,29.293333053588867,29.3799991607666,29.196666717529297,29.260000228881836,238200
2014-09-04,29.336666107177734,29.553333282470703,29.266666412353516,29.343332290649414,270600
2014-09-05,29.363332748413086,29.59000015258789,29.31333351135254,29.586666107177734,445200
2014-09-08,29.553333282470703,29.823333740234375,29.546667098999023,29.65999984741211,474300
2014-09-09,29.666667938232422,29.690000534057617,29.34666633605957,29.386667251586914,190500
2014-09-10,29.356666564941406,29.426666259765625,29.196666717529297,29.376667022705078,162300
2014-09-11,29.28333282470703,29.453332901000977,29.163333892822266,29.453332901000977,250800
2014-09-12,29.416667938232422,29.416667938232422,29.02666664123535,29.086666107177734,624600
2014-09-15,29.14666748046875,29.156667709350586,28.71666717529297,28.729999542236328,652500
2014-09-16,28.683332443237305,29.270000457763672,28.670000076293945,29.229999542236328,1664400
2014-09-17,29.28333282470703,29.60333251953125,29.25666618347168,29.440000534057617,444000
2014-09-18,29.56333351135254,29.889999389648438,29.536666870117188,29.889999389648438,355500
2014-09-19,30.030000686645508,30.036666870117188,29.463333129882812,29.516666412353516,339000
2014-09-22,29.40999984741211,29.479999542236328,29.10333251953125,29.15999984741211,315600
2014-09-23,29.023332595825195,29.290000915527344,28.953332901000977,29.066667556762695,632700
2014-09-24,29.040000915527344,29.360000610351562,29.040000915527344,29.350000381469727,329100
2014-09-25,29.290000915527344,29.309999465942383,28.72333335876465,28.81333351135254,507900
2014-09-26,29.036666870117188,29.22333335876465,28.940000534057617,29.15333366394043,828300
2014-09-29,28.860000610351562,29.28333282470703,28.803333282470703,29.190000534057617,325800
2014-09-30,29.233333587646484,29.233333587646484,28.843332290649414,28.950000762939453,370800
2014-10-01,28.893333435058594,28.893333435058594,28.170000076293945,28.24333381652832,1676700
2014-10-02,28.23666763305664,28.23666763305664,27.566667556762695,28.06999969482422,584400
2014-10-03,28.30666732788086,28.43666648864746,28.09666633605957,28.246667861938477,489600
2014-10-06,28.296667098999023,28.34666633605957,27.816667556762695,28.0,429900
2014-10-07,27.906667709350586,27.96666717529297,27.46666717529297,27.46666717529297,1260600
2014-10-08,27.52666664123535,28.14666748046875,27.239999771118164,28.086666107177734,439200
2014-10-09,28.030000686645508,28.03333282470703,27.309999465942383,27.32666778564453,1307100
2014-10-10,26.566667556762695,26.573333740234375,25.213333129882812,25.44333267211914,3951300
2014-10-13,25.456666946411133,25.773332595825195,24.886667251586914,24.90333366394043,4425000
2014-10-14,25.350000381469727,25.833332061767578,25.143333435058594,25.35333251953125,3031200
2014-10-15,24.866666793823242,25.666667938232422,24.719999313354492,25.47333335876465,1984800
2014-10-16,25.123332977294922,26.043333053588867,25.116666793823242,25.866666793823242,990300
2014-10-17,26.329999923706055,26.5,26.016666412353516,26.05666732788086,1563000
2014-10-20,26.066667556762695,26.496667861938477,25.883333206176758,26.469999313354492,591900
2014-10-21,26.78333282470703,27.459999084472656,26.76333236694336,27.446666717529297,1086600
2014-10-22,27.656667709350586,27.69333267211914,27.040000915527344,27.053333282470703,2008500
2014-10-23,27.40999984741211,27.59000015258789,27.32666778564453,27.44333267211914,709500
2014-10-24,27.450000762939453,27.786666870117188,27.43000030517578,27.71666717529297,624900
2014-10-27,27.696666717529297,27.889999389648438,27.48666763305664,27.84666633605957,1352400
2014-10-28,27.99333381652832,28.253332138061523,27.899999618530273,28.24333381652832,1290900
2014-10-29,28.196666717529297,28.373332977294922,27.976667404174805,28.299999237060547,1864200
2014-10-30,28.166667938232422,28.196666717529297,27.606666564941406,27.956666946411133,1145100
2014-10-31,28.733333587646484,29.190000534057617,28.733333587646484,29.049999237060547,2241300
2014-11-03,29.093332290649414,29.406667709350586,29.049999237060547,29.25,1669500
2014-11-04,29.139999389648438,29.316667556762695,28.926666259765625,29.143333435058594,539700
2014-11-05,29.363332748413086,29.47333335876465,29.110000610351562,29.43666648864746,762900
2014-11-06,29.26333236694336,29.366666793823242,29.0,29.183332443237305,978000
2014-11-07,29.149999618530273,29.24333381652832,28.68666648864746,28.920000076293945,445200
2014-11-10,29.0,29.18000030517578,28.876667022705078,29.133333206176758,326100
2014-11-11,29.18000030517578,29.18000030517578,28.953332901000977,29.07666778564453,533700
2014-11-12,28.963333129882812,29.05666732788086,28.876667022705078,29.03333282470703,254700
2014-11-13,29.126667022705078,29.32666778564453,28.933332443237305,29.036666870117188,186600
2014-11-14,28.98666763305664,29.309999465942383,28.829999923706055,29.290000915527344,277500
2014-11-17,29.15333366394043,29.239999771118164,28.920000076293945,29.156667709350586,864900
2014-11-18,29.206666946411133,29.80666732788086,29.206666946411133,29.726667404174805,456900
2014-11-19,29.77666664123535,29.77666664123535,29.386667251586914,29.523332595825195,725700
2014-11-20,29.389999389648438,29.82666778564453,29.26333236694336,29.793333053588867,651300
2014-11-21,30.110000610351562,30.209999084472656,29.883333206176758,30.1200008392334,1091700
2014-11-24,30.18000030517578,30.426666259765625,30.133333206176758,30.40999984741211,533100
2014-11-25,30.5,30.510000228881836,30.350000381469727,30.416667938232422,610500
2014-11-26,30.43000030517578,31.066667556762695,30.43000030517578,31.059999465942383,552300
2014-11-28,31.123332977294922,31.233333587646484,30.956666946411133,31.14666748046875,333900
2014-12-01,31.010000228881836,31.17333221435547,30.639999389648438,30.753332138061523,930300
2014-12-02,30.683332443237305,30.956666946411133,30.55666732788086,30.946666717529297,538800
2014-12-03,31.09666633605957,31.626667022705078,31.083332061767578,31.59666633605957,1059600
2014-12-04,31.690000534057617,31.82666778564453,31.446666717529297,31.623332977294922,741000
2014-12-05,31.72333335876465,31.946666717529297,31.663333892822266,31.940000534057617,362100
2014-12-08,31.883333206176758,32.0099983215332,31.296667098999023,31.489999771118164,1208400
2014-12-09,31.043333053588867,31.553333282470703,30.956666946411133,31.48666763305664,645900
2014-12-10,31.323333740234375,31.489999771118164,30.829999923706055,30.886667251586914,667500
2014-12-11,31.023332595825195,31.406667709350586,30.963333129882812,31.03333282470703,1842900
2014-12-12,30.760000228881836,30.963333129882812,30.489999771118164,30.520000457763672,1188600
2014-12-15,30.666667938232422,30.969999313354492,30.136667251586914,30.23666763305664,1096800
2014-12-16,30.106666564941406,30.670000076293945,29.98666763305664,30.030000686645508,855900
2014-12-17,30.083332061767578,30.753332138061523,29.876667022705078,30.676666259765625,812100
2014-12-18,31.183332443237305,31.260000228881836,30.969999313354492,31.260000228881836,627600
2014-12-19,31.433332443237305,31.433332443237305,31.036666870117188,31.26333236694336,577500
2014-12-22,31.336666107177734,31.683332443237305,31.296667098999023,31.64666748046875,377700
2014-12-23,31.78333282470703,31.906667709350586,31.566667556762695,31.57666778564453,982500
2014-12-24,31.433332443237305,31.503332138061523,31.360000610351562,31.3700008392334,203400
2014-12-26,31.450000762939453,31.543333053588867,31.373332977294922,31.40999984741211,201000
2014-12-29,31.393333435058594,31.399999618530273,31.213333129882812,31.31999969482422,204600
2014-12-30,31.106666564941406,31.270000457763672,31.106666564941406,31.123332977294922,362700
2014-12-31,31.170000076293945,31.393333435058594,30.94333267211914,30.963333129882812,290100
2015-01-02,31.100000381469727,31.27666664123535,30.64666748046875,30.93666648864746,663000
