date,buy,sell,gear,close,high,low,rsi,dev200,vix,adx,atr_pct,sma200,macd_hist,below_cnt,breadth
2018-08-06,61,28,3,181.13999938964844,181.19000244140625,179.74000549316406,59.91224298290045,9.9288892189779,11.270000457763672,12.174382124250483,1.2630312926719571,164.77925018310546,-0.0976705563828221,0.0,-0.8206024841804549
2018-08-07,69,34,3,181.8000030517578,182.13999938964844,181.259994506836,61.369124808320734,10.217423458409025,10.93000030517578,12.19047077677206,1.2560887225548472,164.9467002105713,0.037983921954936,0.0,-0.8206024841804549
2018-08-08,67,29,3,182.0200042724609,182.3500061035156,181.0599975585937,61.86661141796208,10.239489595041686,10.850000381469728,12.294674165663068,1.261635029974895,165.11325019836426,0.1235988965062147,0.0,-0.8206024841804549
2018-08-09,65,23,3,181.91000366210932,182.6300048828125,181.63999938964844,61.44056517667543,10.05898537963898,11.270000457763672,12.5152392330358,1.2470842672381812,165.28410018920897,0.1520203482722921,0.0,-0.8206024841804549
2018-08-10,58,13,3,180.5200042724609,181.22000122070312,179.83999633789062,56.17607855580936,9.110637756663914,13.15999984741211,11.714499370978617,1.2634139145194097,165.44675018310548,0.0610710916050298,0.0,-0.4007681535747931
2018-08-13,62,9,3,180.32000732421875,182.009994506836,180.2400054931641,55.44001116850356,8.881529175021686,14.779999732971191,11.355321370287212,1.2362938184257344,165.61120025634764,-0.0241257198156628,0.0,-0.4007681535747931
2018-08-14,54,9,3,181.4499969482422,181.66000366210932,180.0399932861328,58.73029449456843,9.449874412291145,13.3100004196167,10.910172778634102,1.1884424260584792,165.78365020751954,-0.0163192290169533,0.0,-0.4007681535747931
2018-08-15,60,10,3,179.22999572753906,180.5800018310547,178.1199951171875,50.794848606342434,8.01959188211999,14.640000343322754,10.752454276368278,1.2159155129533905,165.9236001586914,-0.1643806940048844,0.0,-0.4007681535747931
2018-08-16,51,15,3,179.82000732421875,180.9900054931641,179.47000122070312,52.62688101854347,8.283035973091266,13.449999809265137,10.378062340170814,1.0947460037355012,166.0648001861572,-0.2226724372056034,0.0,-0.4007681535747931
2018-08-17,52,17,3,179.86000061035156,180.3099975585937,178.27000427246094,52.755287520987714,8.216832195362151,12.640000343322754,10.602030257211364,1.0381095836337704,166.20335021972656,-0.2562358765271717,0.0,-1.3815398081914232
2018-08-20,53,18,3,179.6999969482422,180.3300018310547,179.0,52.14630324483074,8.030863498656405,12.489999771118164,10.797690989349324,1.0000802666419737,166.3413501739502,-0.2847199677076111,0.0,-1.3815398081914232
2018-08-21,53,22,3,180.3600006103516,181.44000244140625,180.1300048828125,54.48050620127909,8.334670040786273,12.859999656677246,10.30600951414216,1.0039459388883856,166.484100189209,-0.2555473526047722,0.0,-1.3815398081914232
2018-08-22,57,21,3,181.0599975585937,181.2700042724609,179.75,56.88270588066888,8.664435916560631,12.25,10.053648235004983,0.9042002254807472,166.62305015563965,-0.1886311854908231,0.0,-1.3815398081914232
2018-08-23,56,21,3,180.8000030517578,182.0500030517578,180.5,55.70679989568621,8.420522199564985,12.40999984741211,9.34867741755203,0.9268345778863296,166.75810020446778,-0.1624004305644033,0.0,-1.3815398081914232
2018-08-24,64,27,3,182.47999572753903,182.6300048828125,181.3600006103516,61.27720690328201,9.33420783567936,11.989999771118164,9.00474010307931,0.93317634309952,166.9011001586914,-0.0388699700449136,1.0,-0.9771527306110084
2018-08-27,66,36,3,184.33999633789065,184.33999633789065,183.1100006103516,66.32647907046214,10.34999409338407,12.15999984741211,9.572285697397804,0.9570840843511936,167.05030014038087,0.1507466684442306,1.0,-0.9771527306110084
2018-08-28,64,38,3,184.6100006103516,185.0200042724609,184.22000122070312,66.9991906893065,10.409444020759045,12.5,10.41228421351157,0.936725187128186,167.2049001312256,0.2700313915533252,1.0,-0.9771527306110084
2018-08-29,57,43,3,186.7400054931641,186.83999633789065,184.8600006103516,71.78744741540145,11.573031086327209,12.25,11.9340212159852,0.9734706282677024,167.3702001953125,0.4570657678527885,1.0,-0.9771527306110084
2018-08-30,59,31,3,186.41000366210932,187.5200042724609,185.7899932861328,70.09063716633356,11.26769929801903,13.529999732971191,13.593055801031896,0.9621659872106664,167.53290023803712,0.5187260363831732,1.0,-0.9771527306110084
2018-08-31,60,33,3,186.6499938964844,187.17999267578125,185.97999572753903,70.63424762481476,11.300202058876884,12.859999656677246,15.133587915718094,0.939115987331799,167.69960021972656,0.5337651903448106,0.0,-0.6987918965829953
2018-09-04,66,26,3,185.8500061035156,186.3999938964844,184.8500061035156,66.3079095631572,10.713376454771115,13.15999984741211,15.708815098571566,0.9500755473946008,167.8659002685547,0.4512092286289557,0.0,-0.6987918965829953
2018-09-05,64,15,3,183.4499969482422,185.5500030517578,182.82000732421875,55.35401665808605,9.189634713206887,13.90999984741211,14.955534300013708,0.9508240405704264,168.01045028686522,0.2086722365655315,0.0,-0.6987918965829953
2018-09-06,67,9,3,181.8099975585937,183.75,180.5800018310547,49.354141334483,8.123858194927012,14.649999618530272,14.631099462040112,1.0147957513695107,168.149750289917,-0.073397134591177,0.0,-0.6987918965829953
2018-09-07,64,6,3,181.1100006103516,182.6699981689453,180.44000244140625,47.011867161380856,7.620264831604255,14.880000114440918,14.393002745563772,1.0262115440802348,168.28615028381347,-0.3053020458506821,0.0,-1.3861463222986758
2018-09-10,63,10,3,181.72000122070312,182.25,180.72999572753903,49.27123640765693,7.89868668909302,14.15999984741211,14.171912937407267,1.0302351552546174,168.41725028991698,-0.4093111779257252,0.0,-1.3861463222986758
2018-09-11,55,12,3,183.1199951171875,183.4199981689453,180.5200042724609,54.10771061643751,8.641480045613212,13.220000267028809,13.272450709491986,1.0676057794653089,168.5544002532959,-0.3763569538683404,0.0,-1.3861463222986758
2018-09-12,55,16,3,182.5800018310547,182.97999572753903,181.009994506836,52.04654264456481,8.236606189759895,13.140000343322754,12.437235783570618,1.0938450141101983,168.686000289917,-0.3822319226914732,0.0,-1.3861463222986758
2018-09-13,56,26,3,184.52999877929688,184.8800048828125,183.63999938964844,58.23393978108989,9.300783273378077,12.369999885559082,12.460751033610718,1.111317232389646,168.82770027160643,-0.2523597582360131,0.0,-1.3861463222986758
2018-09-14,60,26,3,183.9900054931641,184.9499969482422,183.259994506836,56.07616800770512,8.892570547314198,12.06999969482422,12.24480513835729,1.1091437893538665,168.9647003173828,-0.2025422147153124,0.0,-1.2849853955872792
2018-09-17,56,14,3,181.33999633789065,183.8099975585937,181.1699981689453,46.89320298933039,7.236986424442509,13.68000030517578,11.859451424167084,1.1631662455547898,169.1021002960205,-0.3397075233410456,0.0,-1.2849853955872792
2018-09-18,58,24,3,182.83999633789065,183.72999572753903,181.3999938964844,51.713349615696345,8.035571856091975,12.789999961853027,11.501622975276176,1.2157388091262886,169.24055030822754,-0.3212614778263272,0.0,-1.2849853955872792
2018-09-19,61,22,3,182.6999969482422,183.3000030517578,181.509994506836,51.24584237287635,7.862953627703889,11.75,11.169353701306044,1.1994686233106016,169.38160026550293,-0.310176932233129,0.0,-1.2849853955872792
2018-09-20,61,32,3,184.72000122070312,184.97000122070312,183.5200042724609,57.25097638175948,8.952579476108411,11.800000190734863,10.8692586846718,1.2072326074363111,169.5416502380371,-0.165734158846768,0.0,-1.2849853955872792
2018-09-21,61,30,3,183.7100067138672,185.47999572753903,183.47999572753903,53.69010177483486,8.258205272550864,11.68000030517578,10.861691191486928,1.2449747312245856,169.69615028381347,-0.1382666625116434,0.0,-1.5158749010444783
2018-09-24,63,26,3,183.88999938964844,183.9600067138672,181.3000030517578,54.236380955684005,8.267327739124095,12.199999809265137,10.567920117258016,1.277161822313571,169.8481002807617,-0.1092995555303929,0.0,-1.5158749010444783
2018-09-25,58,22,3,184.13999938964844,184.27999877929688,183.17999267578125,55.02985903009094,8.318474854205686,12.420000076293944,10.109211693680685,1.200562753821138,169.99870025634766,-0.0761942055844042,0.0,-1.5158749010444783
2018-09-26,54,17,3,184.2700042724609,185.9900054931641,183.91000366210932,55.46231958622637,8.300758349301544,12.890000343322754,10.00640578938324,1.15746421925896,170.14655029296875,-0.0497146683087895,0.0,-1.5158749010444783
2018-09-27,56,19,3,185.8300018310547,186.4900054931641,184.9199981689453,60.38529450372561,9.12163716399469,12.40999984741211,10.154297691478048,1.1473634245958242,170.2962003326416,0.0625959384790503,0.0,-1.5158749010444783
2018-09-28,58,19,3,185.7899932861328,186.27999877929688,184.97000122070312,60.20150491845412,9.00181286786105,12.119999885559082,10.2916258862804,1.1395366111633038,170.44670028686522,0.1205649687947139,0.0,-1.0682687506801125
2018-10-01,56,24,3,186.1699981689453,187.52999877929688,185.6999969482422,61.40311367237674,9.128145938664154,12.0,11.032110274010964,1.0961578174630853,170.59760025024414,0.1679644031688583,0.0,-1.0682687506801125
2018-10-02,52,20,3,185.75,187.17999267578125,185.32000732421875,59.273030937594704,8.78671610493005,12.050000190734863,11.452846836555548,1.0890222104598286,170.7469502258301,0.1548171122394637,0.0,-1.0682687506801125
2018-10-03,56,18,3,185.9499969482422,186.97000122070312,185.66000366210932,59.98488473385593,8.813671541818389,11.609999656677246,11.843530787489792,1.0498220542533008,170.88845024108886,0.1436232900324456,0.0,-1.0682687506801125
2018-10-04,62,13,3,182.3800048828125,185.32000732421875,181.0599975585937,44.898917747851975,6.650514084585089,14.220000267028809,12.319329723388924,1.1956986676450236,171.00715026855468,-0.1066785751681935,0.0,-1.0682687506801125
2018-10-05,57,6,2,180.1499938964844,182.97000122070312,178.42999267578125,38.40197141333904,5.277364010054471,14.81999969482422,13.676383947082362,1.2786969728173234,171.1194002532959,-0.4079698879668093,0.0,-2.1972982472802327
2018-10-08,55,4,2,179.0500030517578,180.63999938964844,176.92999267578125,35.660829038994564,4.568790415384875,15.6899995803833,15.368549384840517,1.3392117928286171,171.2270002746582,-0.6523811188104748,0.0,-2.1972982472802327
2018-10-09,52,4,2,179.6300048828125,181.0200042724609,178.75,38.167070296634,4.839926709091334,15.949999809265137,16.709628535018716,1.3539743355380751,171.33740028381348,-0.7396284593117858,0.0,-2.1972982472802327
2018-10-10,53,0,2,171.72999572753906,178.6199951171875,171.5,24.28877874870119,0.1871518215690641,22.959999084472656,19.485004106873937,1.65999866542237,171.40920028686523,-1.2632835957839328,0.0,-2.1972982472802327
2018-10-11,59,0,2,169.60000610351562,173.39999389648438,167.80999755859375,21.9692633822536,-1.093219747571196,24.979999542236328,22.542388390395462,1.8320423556824177,171.4746002960205,-1.661911371076224,0.0,-2.1972982472802327
2018-10-12,54,3,2,174.32000732421875,174.86000061035156,170.92999267578125,36.45178642417938,1.6066977836916951,21.309999465942383,24.67927615689193,1.888972831843766,171.56350036621097,-1.5203394468138371,1.0,-1.8405868053780194
2018-10-15,54,5,2,172.2100067138672,174.0399932861328,171.55999755859375,33.46190265096598,0.3315679953485585,21.299999237060547,26.66352908292432,1.9809704058843869,171.6409004211426,-1.4800118500801784,1.0,-1.8405868053780194
2018-10-16,51,24,2,177.22000122070312,177.64999389648438,173.6999969482422,44.99787727515162,3.185943579906138,17.6200008392334,26.894510940981416,2.0603928436434806,171.7482004547119,-1.0475015745179153,1.0,-1.8405868053780194
2018-10-17,55,25,2,177.2899932861328,178.25999450683594,175.47000122070312,45.140973525411205,3.170229943503745,17.399999618530273,26.865686648208086,2.082543900634411,171.84220039367676,-0.7047236441292559,1.0,-1.8405868053780194
2018-10-18,66,10,2,173.17999267578125,176.67999267578125,172.44000244140625,38.76348888226418,0.739955487768219,20.059999465942383,27.484848047770438,2.277975962440616,171.9079503631592,-0.7013083544230394,1.0,-1.8405868053780194
2018-10-19,58,10,2,173.02000427246094,176.07000732421875,172.38999938964844,38.53526131027477,0.6096963004414003,19.88999938964844,28.06982895808525,2.3564569398568214,171.97150039672852,-0.6570990537757933,2.0,-2.0457601660986313
2018-10-22,61,10,2,173.91000366210938,175.25,172.58999633789062,40.62938666457031,1.0919824446535298,19.63999938964844,28.613025517663264,2.3772560381808527,172.03145042419433,-0.5211329523289789,2.0,-2.0457601660986313
2018-10-23,56,5,2,173.27000427246094,174.1300048828125,168.82000732421875,39.58495196517382,0.6885861608548279,20.709999084472656,29.85347074586392,2.5509322097216707,172.08505043029783,-0.431236213802693,2.0,-2.0457601660986313
2018-10-24,53,0,1,165.33999633789062,173.36000061035156,165.0399932861328,29.47457544739254,-3.927365082497042,25.229999542236328,31.57433938751282,2.821459428361118,172.09895042419433,-0.8391758350103613,2.0,-2.0457601660986313
2018-10-25,50,4,1,171.05999755859375,172.0800018310547,167.16000366210938,41.15040773789429,-0.6293318255926914,24.21999931335449,33.17228884047255,2.8189779162341875,172.1433504486084,-0.664740425919168,2.0,-2.0457601660986313
2018-10-26,50,2,1,166.66000366210938,169.9600067138672,164.22999572753906,36.18744820125325,-3.194813216056467,24.15999984741211,35.04115393119066,3.027121227598601,172.1602005004883,-0.7787471910325316,3.0,-1.9704966846405436
2018-10-29,51,0,1,163.22999572753906,169.86000061035156,160.08999633789062,32.860343801954016,-5.183678499707806,24.700000762939453,37.21565226799469,3.4189271460876887,172.15390045166015,-1.003890339471316,3.0,-1.9704966846405436
2018-10-30,42,8,1,165.9199981689453,166.0399932861328,162.00999450683594,37.69818285299405,-3.626439903559511,23.350000381469727,39.234829295027005,3.1869919925383488,172.16340042114257,-0.8940364101518674,3.0,-1.9704966846405436
2018-10-31,42,17,1,169.82000732421875,171.25,168.5399932861328,43.998593714358506,-1.37268813447613,21.229999542236328,38.97304133378135,3.102865264515873,172.183550491333,-0.5007140354589845,3.0,-1.9704966846405436
2018-11-01,47,27,2,172.05999755859375,172.24000549316406,168.77999877929688,47.29531735267632,-0.0898604117902169,19.34000015258789,38.38451737669397,2.987745865258564,172.21475044250488,-0.055135040572225,3.0,-1.9704966846405436
2018-11-02,55,22,2,169.3800048828125,172.5500030517578,168.22000122070312,43.96088292721327,-1.6547328698566903,19.51000022888184,37.94325670244672,3.101226592148793,172.2299504852295,0.0859832528378774,3.0,-1.8468483168659127
2018-11-05,61,15,2,168.9600067138672,169.66000366210938,167.0800018310547,43.4439528005527,-1.9009841074022191,19.959999084472656,37.749238273032816,2.9880284591783224,172.23415054321288,0.1729054192600871,3.0,-1.8468483168659127
2018-11-06,60,17,2,170.24000549316406,171.19000244140625,168.72000122070312,45.54553217323764,-1.159905141637062,19.90999984741211,36.98476439868576,2.952136012084211,172.23780059814453,0.3293976469521205,3.0,-1.8468483168659127
2018-11-07,56,29,2,175.5800018310547,175.5800018310547,171.8699951171875,53.3360193847055,1.9192437327248204,16.360000610351562,34.84573724046409,2.882285481678137,172.27365058898926,0.7796402555124162,3.0,-1.8468483168659127
2018-11-08,52,25,2,174.4600067138672,175.3000030517578,173.6300048828125,51.66646823188163,1.2511628355076527,16.719999313354492,32.85949773640114,2.829957868965913,172.304200592041,0.9763589295865338,3.0,-1.8468483168659127
2018-11-09,58,16,2,171.52000427246094,173.25,170.16000366210938,47.46617499539887,-0.456827458752581,17.360000610351562,31.852832865579558,2.946762695804907,172.30715065002445,0.8854874600820568,3.0,-0.4204570469576123
2018-11-12,56,9,1,166.3300018310547,170.63999938964844,166.17999267578125,41.11219232097445,-3.4583304704186024,20.450000762939453,31.70036133138684,3.0399995827229533,172.2883006286621,0.4735157440918982,3.0,-0.4204570469576123
2018-11-13,53,8,1,166.47000122070312,169.47999572753906,166.0,41.34030260855887,-3.370818130791088,20.020000457763672,31.591528699499094,2.829768855058279,172.27715065002442,0.2209498792918225,3.0,-0.4204570469576123
2018-11-14,47,3,1,165.1999969482422,168.6999969482422,164.25,39.83291380467321,-4.096314523335696,21.25,31.8093422624208,2.752508651716405,172.2561506652832,-0.0089502953673443,3.0,-0.4204570469576123
2018-11-15,42,13,1,168.08999633789062,168.5399932861328,163.4600067138672,44.76825989036626,-2.4189490694560614,19.979999542236328,32.152331778740255,2.63081873702514,172.25680061340333,0.0529098072164155,3.0,-0.4204570469576123
2018-11-16,43,12,1,167.5,168.30999755859375,165.77999877929688,43.97520588571776,-2.7696151235027138,18.13999938964844,32.47082204389401,2.331343205498734,172.27125061035156,0.0721910008635573,3.0,-0.8610159705682352
2018-11-19,46,6,1,162.05999755859375,166.89999389648438,161.5399932861328,37.3970474941036,-5.938183652128086,20.100000381469727,33.48193529355681,2.494667184825068,172.2909506225586,-0.2459067896733451,3.0,-0.8610159705682352
2018-11-20,50,2,1,159.16000366210938,161.3800048828125,157.1300048828125,34.439473486126914,-7.612933806635285,22.479999542236328,34.99406520427741,2.5221697687474225,172.27520065307618,-0.5961340968387532,3.0,-0.8610159705682352
2018-11-21,43,6,1,160.3699951171875,161.97000122070312,159.22999572753906,36.68928145346527,-6.911006429670046,20.799999237060547,36.163950326133104,2.474188683504604,172.27600059509277,-0.6844916947562409,3.0,-0.8610159705682352
2018-11-23,40,2,1,159.2100067138672,160.83999633789062,159.08999633789062,35.433893600896056,-7.599784730963442,21.520000457763672,37.26899174909568,2.376465213427728,172.30480064392088,-0.7537690637166814,3.0,-0.402173468315592
2018-11-26,29,13,1,162.88999938964844,162.97000122070312,160.75999450683594,42.19171613480423,-5.482662017241974,18.89999961853028,37.41628239476656,2.374520002130982,172.33875061035155,-0.4968614030980514,3.0,-0.402173468315592
2018-11-27,35,15,1,163.44000244140625,163.85000610351562,161.17999267578125,43.14943880919868,-5.176093846934866,19.020000457763672,37.20628629755468,2.3752705244767203,172.36160064697265,-0.2475909872190862,3.0,-0.402173468315592
2018-11-28,46,28,1,168.6999969482422,168.6999969482422,163.47000122070312,51.43591322744236,-2.149948193962115,18.489999771118164,35.365257034315896,2.29782327019256,172.40665061950685,0.2849703457214767,3.0,-0.402173468315592
2018-11-29,43,21,1,168.14999389648438,169.25999450683594,166.82000732421875,50.60530622696936,-2.484432718363603,18.790000915527344,33.48966601926187,2.326153571884241,172.43400062561034,0.5957452160933037,3.0,-0.402173468315592
2018-11-30,57,22,2,169.3699951171875,169.47000122070312,167.5399932861328,52.43994809957017,-1.7873664744199005,18.06999969482422,31.682927072567058,2.2094478547062693,172.45235061645508,0.8628170099702044,3.0,1.1425597935142644
2018-12-03,54,26,2,172.3300018310547,173.30999755859375,169.50999450683594,56.6472596528846,-0.0922949149511415,16.440000534057617,29.926400720147168,2.1134689438785688,172.48920059204102,1.19757276852711,3.0,1.1425597935142644
2018-12-04,60,9,1,165.72000122070312,171.91000366210938,165.52000427246094,46.71001755784047,-3.9256167838051392,20.739999771118164,28.326539986705484,2.3412975589857474,172.49135063171386,0.9437380541348266,3.0,1.1425597935142644
2018-12-06,52,8,1,166.88999938964844,166.91000366210938,161.77000427246094,48.43433012999718,-3.253128046351262,21.190000534057617,27.64282613889665,2.354415630878759,172.501700592041,0.8286430460357912,3.0,1.1425597935142644
2018-12-07,54,2,1,161.3800048828125,167.1199951171875,160.86000061035156,41.60650593110287,-6.438021527532686,23.229999542236328,27.186403310345785,2.487030853641735,172.4846006011963,0.3783506965100385,3.0,-0.3715905947187963
2018-12-10,48,2,1,163.07000732421875,163.77999877929688,159.41000366210938,44.20456230956834,-5.44424346846941,22.63999938964844,27.044510478941092,2.5418523558732984,172.45910064697264,0.200192863225924,3.0,-0.3715905947187963
2018-12-11,40,4,1,163.61000061035156,165.77000427246094,162.22999572753906,45.04589918841667,-5.112450263432028,21.76000022888184,26.29595442146709,2.4278111337984902,172.425150680542,0.1280958229243325,3.0,-0.3715905947187963
2018-12-12,32,9,1,165.0500030517578,167.60000610351562,164.9600067138672,47.32687094260344,-4.268309531773448,21.459999084472656,25.06852151856724,2.365949589219829,172.4089507293701,0.1833996043250148,3.0,-0.3715905947187963
2018-12-13,30,8,1,165.10000610351562,166.82000732421875,164.02999877929688,47.40850160329233,-4.233446825524152,20.64999961853028,24.14825295187264,2.3643682242337656,172.39840072631836,0.2265321184468778,3.0,-0.3715905947187963
2018-12-14,45,3,1,161.0800018310547,163.80999755859375,160.6999969482422,41.79990533653527,-6.556043097551573,21.6299991607666,24.01715425890855,2.5408855253466256,172.38140075683594,-0.0004798313014289,3.0,-0.26411924502973605
2018-12-17,47,0,1,157.42999267578125,161.6699981689453,156.1699981689453,37.465928625092495,-8.650765386883544,24.520000457763672,24.69749724321678,2.6787427768563203,172.33860069274905,-0.3612994382748944,3.0,-0.26411924502973605
2018-12-18,45,0,1,158.4199981689453,159.9499969482422,157.0399932861328,39.30415326594626,-8.051208809249616,25.57999992370605,25.329244300074457,2.672823359390857,172.29155067443847,-0.4901339630421231,3.0,-0.26411924502973605
2018-12-19,50,0,1,154.52999877929688,160.72000122070312,153.33999633789062,34.95604116150604,-10.27252802379732,25.57999992370605,26.4875523929594,2.8381000868573545,172.2215007019043,-0.7771244104972741,3.0,-0.26411924502973605
2018-12-20,53,0,1,152.2899932861328,155.8699951171875,150.38999938964844,32.711889748803515,-11.53044228828721,28.3799991607666,27.954412808163397,3.0224306914388963,172.13830070495607,-1.041129433304384,3.0,-0.26411924502973605
2018-12-21,57,0,1,147.57000732421875,154.08999633789062,146.72000122070312,28.552326591221444,-14.216875626863713,30.11000061035156,29.738605972653804,3.3824149640027965,172.02685073852538,-1.4327816729523022,3.0,-1.0304988266060526
2018-12-24,58,0,1,143.5,147.97999572753906,143.4600067138672,25.536895828268516,-16.51081569009134,36.06999969482422,31.719516389318507,3.50721785534431,171.87855072021483,-1.8391639401578237,3.0,-1.0304988266060526
2018-12-26,40,11,1,152.4600067138672,152.5399932861328,144.08999633789062,40.44778674009785,-11.242005797301276,30.40999984741211,32.132410439401,3.4055770712863023,171.7704507446289,-1.3977385912403903,3.0,-1.0304988266060526
2018-12-27,42,14,1,153.0500030517578,153.17999267578125,147.0800018310547,41.28158776369163,-10.85010299609136,29.959999084472656,32.331083822360405,3.437251711762356,171.67715072631836,-0.9790328788526436,3.0,-1.0304988266060526
2018-12-28,40,16,1,152.97000122070312,155.58999633789062,151.72000122070312,41.19735730419468,-10.848122702235592,28.34000015258789,31.832619864851143,3.3274495437097844,171.58360076904296,-0.6370429437462191,3.0,0.5404576518627131
2018-12-31,41,17,1,154.25999450683594,154.97999572753906,152.7100067138672,43.209508498748185,-10.051039398996217,25.420000076293945,31.369760475735383,3.20238515984572,171.49725074768065,-0.2721828115681735,3.0,0.5404576518627131
2019-01-02,53,15,1,154.8800048828125,155.75,150.8800048828125,44.19785862556111,-9.646994876222166,23.21999931335449,31.2531867987762,3.250902669038204,171.41655075073243,0.0457489615939707,3.0,0.5404576518627131
2019-01-03,59,6,1,149.82000732421875,153.25999450683594,149.49000549316406,38.33432934983459,-12.554791633345332,25.450000762939453,31.37504564193041,3.427444617235956,171.33015075683593,-0.0449886684156819,3.0,0.5404576518627131
2019-01-04,46,17,1,156.22999572753906,157.0,151.74000549316406,47.78467097482776,-8.783083486382996,21.3799991607666,30.374439037834247,3.487530065058692,171.2730507659912,0.3449744997968214,3.0,-0.06159993299338318
2019-01-07,44,22,1,158.08999633789062,158.86000061035156,156.11000061035156,50.17098124606101,-7.673298351429598,21.39999961853028,28.949867817043987,3.371946611624367,171.22890075683594,0.7246332439392988,3.0,-0.06159993299338318
2019-01-08,41,20,1,159.52000427246094,160.11000061035156,157.1999969482422,51.98771510318379,-6.829230598452572,20.46999931335449,27.30351392040924,3.2257462378341795,171.21250076293944,1.0488383222120246,3.0,-0.06159993299338318
2019-01-09,39,26,1,160.82000732421875,161.52000427246094,159.47000122070312,53.642419217097576,-6.076274596095127,19.979999542236328,25.415741136028974,3.161473504435694,171.22405082702636,1.3106036285066276,3.0,-0.06159993299338318
2019-01-10,42,17,1,161.27999877929688,161.3699951171875,158.6999969482422,54.24333336149816,-5.799043226410938,19.5,23.855073968155104,2.9438572087871795,171.20845085144043,1.4629160170250213,3.0,-0.06159993299338318
2019-01-11,35,13,1,160.69000244140625,160.86000061035156,159.7899932861328,53.28918701292499,-6.148063043311371,18.190000534057617,22.40588302655794,2.7773063041480603,171.21650085449218,1.468298920541689,3.0,0.6085342652252912
2019-01-14,38,7,1,159.27000427246094,159.9600067138672,158.58999633789062,50.96554895575348,-6.982908346152669,19.06999969482422,21.38245459650297,2.5657221520879783,171.2266008758545,1.3249917605906638,3.0,0.6085342652252912
2019-01-15,33,9,1,162.3800048828125,162.60000610351562,159.91000366210938,55.53825480245811,-5.172831793750921,18.600000381469727,20.048438483503283,2.4642360983208005,171.2378508758545,1.3820749625427318,3.0,0.6085342652252912
2019-01-16,31,7,1,162.35000610351562,163.77999877929688,162.2899932861328,55.4845056698057,-5.209282414542258,19.040000915527344,19.128195940688776,2.132517230837025,171.2720509338379,1.3582291115164715,3.0,0.6085342652252912
2019-01-17,33,7,1,163.6300048828125,164.36000061035156,161.57000732421875,57.37983638357944,-4.479697227411695,18.059999465942383,18.049914080158857,1.97134593969498,171.30390098571775,1.3654138417635346,3.0,0.6085342652252912
2019-01-18,30,13,1,165.25,166.02000427246094,163.82000732421875,59.71748489880496,-3.5495239923776865,17.799999237060547,17.512540976557013,1.88804809491166,171.33145095825196,1.4102570214092744,3.0,1.4499886414398029
2019-01-22,37,0,1,161.94000244140625,164.13999938964844,160.75999450683594,53.286467542837705,-5.485008573506888,20.799999237060547,16.44473531445704,2.024559733908734,171.33790100097656,1.158518157771751,3.0,1.4499886414398029
2019-01-23,38,0,1,162.14999389648438,163.50999450683594,160.32000732421875,53.62765718927191,-5.377690958031333,19.520000457763672,15.578537172381743,1.9479319362669376,171.36550094604493,0.9560809606546504,3.0,1.4499886414398029
2019-01-24,34,4,1,163.1999969482422,163.44000244140625,162.05999755859375,55.38247576942199,-4.780160875084366,18.88999938964844,14.774210326168935,1.759891783340952,171.39285095214845,0.8465856611402198,3.0,1.4499886414398029
2019-01-25,31,9,1,165.14999389648438,165.64999389648438,163.9499969482422,58.52169899609854,-3.6534996761508016,17.420000076293945,14.117950046342354,1.5345362353521623,171.41255088806153,0.8565904349477327,3.0,1.8517867121760512
2019-01-28,28,2,1,163.11000061035156,163.1199951171875,161.75,54.22352522617702,-4.85146143706733,18.8700008392334,13.407229763188592,1.5821927685792831,171.4267008972168,0.6843868745523757,3.0,1.8517867121760512
2019-01-29,36,0,1,161.57000732421875,163.24000549316406,160.99000549316406,51.16830283262644,-5.748041268730362,19.1299991607666,12.974718982659583,1.5680951915044792,171.42350090026855,0.4373548312140104,3.0,1.8517867121760512
2019-01-30,32,6,1,165.67999267578125,166.27999877929688,162.88999938964844,57.97408962444983,-3.362627373854235,17.65999984741211,12.482920803319796,1.6438742200815968,171.44505088806153,0.5159431894978084,3.0,1.8517867121760512
2019-01-31,41,12,2,168.16000366210938,168.99000549316406,166.47000122070312,61.46419817669639,-1.9319951798921304,16.56999969482422,12.746051273894176,1.6468161032072364,171.4728508758545,0.689307280635163,3.0,1.8517867121760512
2019-02-01,33,9,2,167.4499969482422,168.60000610351562,166.99000549316406,59.92973077827565,-2.3499027653026343,16.139999389648438,12.990386710856086,1.6589173782542512,171.4796008300781,0.7078363849975065,2.0,0.9791359521757137
2019-02-04,38,16,2,169.52999877929688,169.52999877929688,167.3300018310547,62.85534912759788,-1.14583600119606,15.729999542236328,13.4625316646304,1.6427766899715586,171.49505081176758,0.804785118099153,2.0,0.9791359521757137
2019-02-05,44,15,2,171.02999877929688,171.22999572753906,169.69000244140625,64.84854918271421,-0.2889666972732431,15.56999969482422,14.329445449504156,1.5602937503952634,171.52565078735353,0.9069549125211824,2.0,0.9791359521757137
2019-02-06,47,21,2,170.52000427246094,171.3699951171875,169.75,63.59897047081293,-0.6101103600523594,15.380000114440918,15.169372209647747,1.5704054001313854,171.56675079345703,0.8767009701625592,2.0,0.9791359521757137
2019-02-07,50,4,2,168.22999572753906,169.4499969482422,166.9499969482422,58.17798416082419,-1.9629868640371768,16.3700008392334,14.832259267000737,1.6249008579070083,171.5984507751465,0.6494378403919763,2.0,0.9791359521757137
