date,close,high,low,buy,sell,rsi,dev200,gear,vix,adx,atr_pct,sma200,macd_hist
2023-03-16,142.69667053222656,143.00999450683594,136.1366729736328,65,35,58.73941941449225,14.032023277915313,3,22.989999771118164,15.726663523695288,2.7959744453543647,125.13736618041992,0.010525549367789377
2023-03-17,141.81333923339844,144.07666015625,141.0399932861328,67,33,57.10570307252327,13.327190470098108,3,25.51000022888184,16.028910353685102,2.8513336573458723,125.13619956970214,0.18639195456513946
2023-03-20,143.31333923339844,143.77333068847656,140.9166717529297,66,33,59.18182525062697,14.509778929341039,3,24.149999618530277,16.271721553199885,2.8181672841279664,125.15379959106446,0.3745439944501079
2023-03-21,143.59666442871094,146.0,141.46665954589844,66,31,59.579777237912914,14.741050143716116,3,21.3799991607666,16.952383100723562,2.9283415167549176,125.14846626281738,0.48203418612097315
2023-03-22,142.1699981689453,147.4166717529297,142.13333129882812,68,22,56.58803882949614,13.592750893534758,3,22.26000022888184,17.85687809622986,2.975982145319932,125.15763290405273,0.4231059673174653
2023-03-23,145.67666625976562,147.6300048828125,143.13333129882812,69,31,61.68126394262028,16.370857869154705,3,22.61000061035156,18.73833232447188,3.0081313538032077,125.18311622619629,0.5768285564937035
2023-03-24,143.14999389648438,144.88999938964844,141.6999969482422,62,16,56.534481276979804,14.345869681874435,3,21.739999771118164,19.031893721189807,3.0823493757745695,125.19034950256348,0.4694297584837228
2023-03-27,141.47000122070312,144.10667419433594,140.97332763671875,59,16,53.34708264991228,12.991358448807505,3,20.600000381469727,19.042148005083842,3.138981682581135,125.20426620483398,0.25695835048979543
2023-03-28,140.41000366210938,141.25999450683594,138.27000427246094,61,16,51.37879292025586,12.118491216527492,3,19.96999931335449,18.141138330401283,3.132664072691741,125.23358291625976,0.028748548351187786
2023-03-29,144.92333984375,145.93333435058594,142.48666381835938,59,22,58.41436187727707,15.652440132777198,3,19.1200008392334,18.4144266080941,3.061225886482665,125.30936630249023,0.1582489758139891
2023-03-30,147.30999755859375,148.27333068847656,146.26666259765625,62,38,61.58031463278927,17.439762122985268,3,19.020000457763672,19.126291133963527,2.9608772318922236,125.43451629638672,0.3690862859266182
2023-03-31,148.22332763671875,148.44667053222656,145.95333862304688,64,39,62.74906182284861,18.049015896982784,3,18.700000762939453,19.679902945273916,2.845610416392025,125.56083293914794,0.5249859880211754
2023-04-03,146.94332885742188,147.9166717529297,145.1266632080078,61,25,59.99454749068205,16.927759194177057,3,18.549999237060547,19.902082614676996,2.7872753025913783,125.67018291473389,0.49710966880750496
2023-04-04,144.20333862304688,147.25332641601562,143.39666748046875,62,18,54.48127791507711,14.625841069137435,3,19.0,19.51483693637709,2.8072128231325992,125.80351627349853,0.26120116514062586
2023-04-05,141.70333862304688,142.78334045410156,140.2066650390625,65,16,49.96921020304136,12.532660347389113,3,19.07999992370605,18.18653122917077,2.7117355152215876,125.92196628570557,-0.07801088209986973
2023-04-06,140.97332763671875,142.01333618164062,139.32333374023438,61,7,48.70086045250628,11.864668469599124,3,18.399999618530277,17.06784916141947,2.7082130207115322,126.0213162612915,-0.35105516667665193
2023-04-10,143.4633331298828,143.56333923339844,139.5366668701172,54,21,53.075956243750746,13.733929018176628,3,18.96999931335449,16.111961300657878,2.71946170311765,126.13943294525147,-0.36201929200506733
2023-04-11,142.7100067138672,144.35667419433594,142.43666076660156,54,20,51.64099663866956,13.03060134767991,3,19.100000381469727,15.446630440269093,2.603015914477712,126.25784965515136,-0.4142986435195968
2023-04-12,140.10000610351562,144.1666717529297,139.9633331298828,60,13,46.909042645259895,10.89401585444867,3,19.09000015258789,14.604310407664531,2.596446138406282,126.33684967041016,-0.6072773475452291
2023-04-13,141.25332641601562,142.0833282470703,139.2933349609375,61,16,49.12736250815673,11.73043908524544,3,17.799999237060547,14.013173928714334,2.440229933695005,126.42331630706786,-0.6367769599709912
